design_id,applicationNumber,registrationNumber,articleName,LCCode,image_id,image_url,image_local_path,source_json,modality,id
3020000030584-09-01,3020000030584,3002746260000,포장용 병,09-01,3020000030584-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2edc1565c58296d37f07c6e2df90bbc846,img/3020000030584-09-01__3020000030584-01.JPG,2000_json/3020000030584-01.json,image+text,3020000030584-09-01::3020000030584-01
3020000030584-09-01,3020000030584,3002746260000,포장용 병,09-01,3020000030584-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2edc1565c58296d37fb457417f653eab2f,img/3020000030584-09-01__3020000030584-02.JPG,2000_json/3020000030584-02.json,image+text,3020000030584-09-01::3020000030584-02
3020000030584-09-01,3020000030584,3002746260000,포장용 병,09-01,3020000030584-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2edc1565c58296d37ff2495afe4c1dc59b,img/3020000030584-09-01__3020000030584-03.JPG,2000_json/3020000030584-03.json,image+text,3020000030584-09-01::3020000030584-03
3020000030584-09-01,3020000030584,3002746260000,포장용 병,09-01,3020000030584-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2edc1565c58296d37fbe6a58bf9fe8a6a8,img/3020000030584-09-01__3020000030584-04.JPG,2000_json/3020000030584-04.json,image+text,3020000030584-09-01::3020000030584-04
3020000030584-09-01,3020000030584,3002746260000,포장용 병,09-01,3020000030584-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2edc1565c58296d37fa01420b52e573da4,img/3020000030584-09-01__3020000030584-05.JPG,2000_json/3020000030584-05.json,image+text,3020000030584-09-01::3020000030584-05
3020000030584-09-01,3020000030584,3002746260000,포장용 병,09-01,3020000030584-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2edc1565c58296d37ffb61767caab39fc2,img/3020000030584-09-01__3020000030584-06.JPG,2000_json/3020000030584-06.json,image+text,3020000030584-09-01::3020000030584-06
3020000030584-09-01,3020000030584,3002746260000,포장용 병,09-01,3020000030584-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e068550a177cec7d2edc1565c58296d37f8a9a8710551af9c1,img/3020000030584-09-01__3020000030584-07.JPG,2000_json/3020000030584-07.json,image+text,3020000030584-09-01::3020000030584-07
3020000030604-09-01,3020000030604,3002745960000,화장품 용기,09-01,3020000030604-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e05592e1ba158996cfd96ec4d5b728a44a2b0eddf612b68c91,img/3020000030604-09-01__3020000030604-01.JPG,2000_json/3020000030604-01.json,image+text,3020000030604-09-01::3020000030604-01
3020000030604-09-01,3020000030604,3002745960000,화장품 용기,09-01,3020000030604-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e05592e1ba158996cfd96ec4d5b728a44a6a498bf3849a53e0,img/3020000030604-09-01__3020000030604-02.JPG,2000_json/3020000030604-02.json,image+text,3020000030604-09-01::3020000030604-02
3020000030604-09-01,3020000030604,3002745960000,화장품 용기,09-01,3020000030604-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e05592e1ba158996cfd96ec4d5b728a44a53322bf199c712c3,img/3020000030604-09-01__3020000030604-03.JPG,2000_json/3020000030604-03.json,image+text,3020000030604-09-01::3020000030604-03
3020000030604-09-01,3020000030604,3002745960000,화장품 용기,09-01,3020000030604-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e05592e1ba158996cfd96ec4d5b728a44a645abe8e9ae9c0d3,img/3020000030604-09-01__3020000030604-04.JPG,2000_json/3020000030604-04.json,image+text,3020000030604-09-01::3020000030604-04
3020000030604-09-01,3020000030604,3002745960000,화장품 용기,09-01,3020000030604-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e05592e1ba158996cfd96ec4d5b728a44a02f1d793c35e165f,img/3020000030604-09-01__3020000030604-05.JPG,2000_json/3020000030604-05.json,image+text,3020000030604-09-01::3020000030604-05
3020000030604-09-01,3020000030604,3002745960000,화장품 용기,09-01,3020000030604-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e05592e1ba158996cfd96ec4d5b728a44a4f4d0cbf1d95c5d0,img/3020000030604-09-01__3020000030604-06.JPG,2000_json/3020000030604-06.json,image+text,3020000030604-09-01::3020000030604-06
3020000030604-09-01,3020000030604,3002745960000,화장품 용기,09-01,3020000030604-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e05592e1ba158996cfd96ec4d5b728a44ad48cc71d6f8ee5a1,img/3020000030604-09-01__3020000030604-07.JPG,2000_json/3020000030604-07.json,image+text,3020000030604-09-01::3020000030604-07
3020000030604-09-01,3020000030604,3002745960000,화장품 용기,09-01,3020000030604-09,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e05592e1ba158996cfd96ec4d5b728a44a2b0eddf612b68c91,img/3020000030604-09-01__3020000030604-09.JPG,2000_json/3020000030604-09.json,image+text,3020000030604-09-01::3020000030604-09
3020000030698-09-01,3020000030698,3002777230000,음료용 병,09-01,3020000030698-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0fedfec3ce9cb4a02f555a1df4c240a2ea95ef248f07a3818,img/3020000030698-09-01__3020000030698-01.JPG,2000_json/3020000030698-01.json,image+text,3020000030698-09-01::3020000030698-01
3020000030698-09-01,3020000030698,3002777230000,음료용 병,09-01,3020000030698-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0fedfec3ce9cb4a02f555a1df4c240a2e40b6271a5b6ae615,img/3020000030698-09-01__3020000030698-02.JPG,2000_json/3020000030698-02.json,image+text,3020000030698-09-01::3020000030698-02
3020000030698-09-01,3020000030698,3002777230000,음료용 병,09-01,3020000030698-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0fedfec3ce9cb4a02f555a1df4c240a2e9b832ff34c639864,img/3020000030698-09-01__3020000030698-03.JPG,2000_json/3020000030698-03.json,image+text,3020000030698-09-01::3020000030698-03
3020000030698-09-01,3020000030698,3002777230000,음료용 병,09-01,3020000030698-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0fedfec3ce9cb4a02f555a1df4c240a2e5754ef16d49881bc,img/3020000030698-09-01__3020000030698-04.JPG,2000_json/3020000030698-04.json,image+text,3020000030698-09-01::3020000030698-04
3020000030698-09-01,3020000030698,3002777230000,음료용 병,09-01,3020000030698-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0fedfec3ce9cb4a02f555a1df4c240a2edda0ae7be46c6676,img/3020000030698-09-01__3020000030698-05.JPG,2000_json/3020000030698-05.json,image+text,3020000030698-09-01::3020000030698-05
3020000030698-09-01,3020000030698,3002777230000,음료용 병,09-01,3020000030698-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0fedfec3ce9cb4a02f555a1df4c240a2e0577b760fcb20c08,img/3020000030698-09-01__3020000030698-06.JPG,2000_json/3020000030698-06.json,image+text,3020000030698-09-01::3020000030698-06
3020000030698-09-01,3020000030698,3002777230000,음료용 병,09-01,3020000030698-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0fedfec3ce9cb4a02f555a1df4c240a2eaf1c82a6f4b02422,img/3020000030698-09-01__3020000030698-07.JPG,2000_json/3020000030698-07.json,image+text,3020000030698-09-01::3020000030698-07
3020000030701-09-01,3020000030701,3002738810000,음료수 병,09-01,3020000030701-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0b9dddcdc7170a076e2534647fede03cee2c631edeb6d7eec,img/3020000030701-09-01__3020000030701-01.JPG,2000_json/3020000030701-01.json,image+text,3020000030701-09-01::3020000030701-01
3020000030701-09-01,3020000030701,3002738810000,음료수 병,09-01,3020000030701-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0b9dddcdc7170a076e2534647fede03ce9b10442af42e7f91,img/3020000030701-09-01__3020000030701-02.JPG,2000_json/3020000030701-02.json,image+text,3020000030701-09-01::3020000030701-02
3020000030701-09-01,3020000030701,3002738810000,음료수 병,09-01,3020000030701-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0b9dddcdc7170a076e2534647fede03ceb2ca292eabee791f,img/3020000030701-09-01__3020000030701-03.JPG,2000_json/3020000030701-03.json,image+text,3020000030701-09-01::3020000030701-03
3020000030701-09-01,3020000030701,3002738810000,음료수 병,09-01,3020000030701-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0b9dddcdc7170a076e2534647fede03cedc05369c7f69beaf,img/3020000030701-09-01__3020000030701-04.JPG,2000_json/3020000030701-04.json,image+text,3020000030701-09-01::3020000030701-04
3020000030701-09-01,3020000030701,3002738810000,음료수 병,09-01,3020000030701-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0b9dddcdc7170a076e2534647fede03ce628e3f7eae6bf573,img/3020000030701-09-01__3020000030701-05.JPG,2000_json/3020000030701-05.json,image+text,3020000030701-09-01::3020000030701-05
3020000030701-09-01,3020000030701,3002738810000,음료수 병,09-01,3020000030701-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0b9dddcdc7170a076e2534647fede03ceaa0d48054294d853,img/3020000030701-09-01__3020000030701-06.JPG,2000_json/3020000030701-06.json,image+text,3020000030701-09-01::3020000030701-06
3020000030701-09-01,3020000030701,3002738810000,음료수 병,09-01,3020000030701-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0b9dddcdc7170a076e2534647fede03ce8620924990e705ab,img/3020000030701-09-01__3020000030701-07.JPG,2000_json/3020000030701-07.json,image+text,3020000030701-09-01::3020000030701-07
3020000030702-09-01,3020000030702,3002738840000,음료수 병,09-01,3020000030702-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0b9dddcdc7170a0769ff13faeaeaa94409b5ea68e3ca8d2a1,img/3020000030702-09-01__3020000030702-01.JPG,2000_json/3020000030702-01.json,image+text,3020000030702-09-01::3020000030702-01
3020000030702-09-01,3020000030702,3002738840000,음료수 병,09-01,3020000030702-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0b9dddcdc7170a0769ff13faeaeaa94407b0d1b8de36d348d,img/3020000030702-09-01__3020000030702-02.JPG,2000_json/3020000030702-02.json,image+text,3020000030702-09-01::3020000030702-02
3020000030702-09-01,3020000030702,3002738840000,음료수 병,09-01,3020000030702-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0b9dddcdc7170a0769ff13faeaeaa944052a8e45db1398611,img/3020000030702-09-01__3020000030702-03.JPG,2000_json/3020000030702-03.json,image+text,3020000030702-09-01::3020000030702-03
3020000030702-09-01,3020000030702,3002738840000,음료수 병,09-01,3020000030702-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0b9dddcdc7170a0769ff13faeaeaa9440d054fd211df66117,img/3020000030702-09-01__3020000030702-04.JPG,2000_json/3020000030702-04.json,image+text,3020000030702-09-01::3020000030702-04
3020000030702-09-01,3020000030702,3002738840000,음료수 병,09-01,3020000030702-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0b9dddcdc7170a0769ff13faeaeaa9440d39a39cf802fa71e,img/3020000030702-09-01__3020000030702-05.JPG,2000_json/3020000030702-05.json,image+text,3020000030702-09-01::3020000030702-05
3020000030702-09-01,3020000030702,3002738840000,음료수 병,09-01,3020000030702-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0b9dddcdc7170a0769ff13faeaeaa9440dfca562f4f87cc2d,img/3020000030702-09-01__3020000030702-06.JPG,2000_json/3020000030702-06.json,image+text,3020000030702-09-01::3020000030702-06
3020000030702-09-01,3020000030702,3002738840000,음료수 병,09-01,3020000030702-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0b9dddcdc7170a0769ff13faeaeaa94404ca37487e091c725,img/3020000030702-09-01__3020000030702-07.JPG,2000_json/3020000030702-07.json,image+text,3020000030702-09-01::3020000030702-07
3020000030710-09-01,3020000030710,3002973060000,향수 용기,09-01,3020000030710-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e04e6a47733b7591c4ce6c1908f6b3f36c10a4d5e785b0aa37,img/3020000030710-09-01__3020000030710-01.JPG,2000_json/3020000030710-01.json,image+text,3020000030710-09-01::3020000030710-01
3020000030710-09-01,3020000030710,3002973060000,향수 용기,09-01,3020000030710-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e04e6a47733b7591c4ce6c1908f6b3f36c418e3e43bdb5ba51,img/3020000030710-09-01__3020000030710-02.JPG,2000_json/3020000030710-02.json,image+text,3020000030710-09-01::3020000030710-02
3020000030710-09-01,3020000030710,3002973060000,향수 용기,09-01,3020000030710-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e04e6a47733b7591c4ce6c1908f6b3f36c071918d3afd04812,img/3020000030710-09-01__3020000030710-03.JPG,2000_json/3020000030710-03.json,image+text,3020000030710-09-01::3020000030710-03
3020000030710-09-01,3020000030710,3002973060000,향수 용기,09-01,3020000030710-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e04e6a47733b7591c4ce6c1908f6b3f36cd0cc30a59357ead8,img/3020000030710-09-01__3020000030710-04.JPG,2000_json/3020000030710-04.json,image+text,3020000030710-09-01::3020000030710-04
3020000030710-09-01,3020000030710,3002973060000,향수 용기,09-01,3020000030710-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e04e6a47733b7591c4ce6c1908f6b3f36cb6f68030fac08135,img/3020000030710-09-01__3020000030710-05.JPG,2000_json/3020000030710-05.json,image+text,3020000030710-09-01::3020000030710-05
3020000030710-09-01,3020000030710,3002973060000,향수 용기,09-01,3020000030710-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e04e6a47733b7591c4ce6c1908f6b3f36c9485f71127d398c5,img/3020000030710-09-01__3020000030710-06.JPG,2000_json/3020000030710-06.json,image+text,3020000030710-09-01::3020000030710-06
3020000030710-09-01,3020000030710,3002973060000,향수 용기,09-01,3020000030710-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e04e6a47733b7591c4ce6c1908f6b3f36c49ea831e039ee9f5,img/3020000030710-09-01__3020000030710-07.JPG,2000_json/3020000030710-07.json,image+text,3020000030710-09-01::3020000030710-07
3020000030806-09-01,3020000030806,3002765310000,화장품 용기,09-01,3020000030806-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e07e891c91ed3c638d5dcbf45ab163ad9a259b43c576d842c4,img/3020000030806-09-01__3020000030806-01.JPG,2000_json/3020000030806-01.json,image+text,3020000030806-09-01::3020000030806-01
3020000030806-09-01,3020000030806,3002765310000,화장품 용기,09-01,3020000030806-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e07e891c91ed3c638d5dcbf45ab163ad9ad31363eb07747bc3,img/3020000030806-09-01__3020000030806-02.JPG,2000_json/3020000030806-02.json,image+text,3020000030806-09-01::3020000030806-02
3020000030806-09-01,3020000030806,3002765310000,화장품 용기,09-01,3020000030806-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e07e891c91ed3c638d5dcbf45ab163ad9afb16b06dadef65ed,img/3020000030806-09-01__3020000030806-03.JPG,2000_json/3020000030806-03.json,image+text,3020000030806-09-01::3020000030806-03
3020000030806-09-01,3020000030806,3002765310000,화장품 용기,09-01,3020000030806-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e07e891c91ed3c638d5dcbf45ab163ad9a924e0aa3018eddb8,img/3020000030806-09-01__3020000030806-04.JPG,2000_json/3020000030806-04.json,image+text,3020000030806-09-01::3020000030806-04
3020000030806-09-01,3020000030806,3002765310000,화장품 용기,09-01,3020000030806-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e07e891c91ed3c638d5dcbf45ab163ad9a38a1a7a8ebb5bf4a,img/3020000030806-09-01__3020000030806-05.JPG,2000_json/3020000030806-05.json,image+text,3020000030806-09-01::3020000030806-05
3020000030806-09-01,3020000030806,3002765310000,화장품 용기,09-01,3020000030806-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e07e891c91ed3c638d5dcbf45ab163ad9a6d9c39802e280a4a,img/3020000030806-09-01__3020000030806-06.JPG,2000_json/3020000030806-06.json,image+text,3020000030806-09-01::3020000030806-06
3020000030806-09-01,3020000030806,3002765310000,화장품 용기,09-01,3020000030806-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e07e891c91ed3c638d5dcbf45ab163ad9a4c0f397c074d34d1,img/3020000030806-09-01__3020000030806-07.JPG,2000_json/3020000030806-07.json,image+text,3020000030806-09-01::3020000030806-07
3020000030806-09-01,3020000030806,3002765310000,화장품 용기,09-01,3020000030806-09,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e07e891c91ed3c638d5dcbf45ab163ad9a259b43c576d842c4,img/3020000030806-09-01__3020000030806-09.JPG,2000_json/3020000030806-09.json,image+text,3020000030806-09-01::3020000030806-09
3020000030842-09-01,3020000030842,3002768900000,화장품용기,09-01,3020000030842-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0a4a05627aedca40c6c5b6bb702b10703d51d41a5543a762b,img/3020000030842-09-01__3020000030842-01.JPG,2000_json/3020000030842-01.json,image+text,3020000030842-09-01::3020000030842-01
3020000030842-09-01,3020000030842,3002768900000,화장품용기,09-01,3020000030842-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0a4a05627aedca40c6c5b6bb702b10703e875a726992485ba,img/3020000030842-09-01__3020000030842-02.JPG,2000_json/3020000030842-02.json,image+text,3020000030842-09-01::3020000030842-02
3020000030842-09-01,3020000030842,3002768900000,화장품용기,09-01,3020000030842-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0b9420cad9c5990e0a4a05627aedca40c6c5b6bb702b107035a60a7f555d01f67,img/3020000030842-09-01__3020000030842-03.JPG,2000_json/3020000030842-03.json,image+text,3020000030842-09-01::3020000030842-03
